SMILES,LOAEL_measured_median,LOAEL_predicted,Confidence
CCN(C(=O)C(=C(OP(=O)(OC)OC)C)Cl)CC,0.023024100000000002,0.007113159965524746,0.3684210526315789
COC(=O)N(c1ccccc1COc1ccn(n1)c1ccc(cc1)Cl)OC,0.023207,0.06427116619035218,0.1935483870967742
CCCCCCCCCCCCC1=C(OC(=O)C)C(=O)c2c(C1=O)cccc2,0.023407,0.9379250053916116,0.21739130434782608
OC(COc1cccc2c1c1ccccc1[nH]2)CNC(C)C,0.02346,0.4151902365877499,0.2608695652173913
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(cc1)OC(F)(F)F,0.023557,0.09263438664526209,0.4583333333333333
CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.024877,0.03637411132932706,0.64
CON(C(=O)Nc1ccc(c(c1)Cl)Cl)C,0.025091,0.06909760092644601,0.7857142857142857
CN(C(=S)S[Zn]SC(=S)N(C)C)C,0.02534245,0.08951784174428348,0.3333333333333333
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,0.025428,0.07081052285775363,0.5454545454545454
CCNc1nc(NCC)nc(n1)Cl,0.0255385,0.036933079152838943,0.7272727272727273
OC(=O)C(Oc1ccc(cc1C)Cl)C,0.025624,0.0535416145226081,0.5625
Clc1ccccc1CC(C1(Cl)CC1)(Cn1cncn1)O,0.025625,0.05962584742535818,0.5833333333333334
O=C(N(C)C)Nc1ccc(c(c1)Cl)Cl,0.025741,0.08098294608077719,0.75
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C,0.0257509,0.03480977385954742,0.7142857142857143
CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C,0.026532,0.06892071756169256,0.6
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,0.026676,0.04456963832136059,1
O=C(C1C(C1(C)C)C=C(Cl)Cl)OCc1c(F)c(F)cc(c1F)F,0.026943,0.05061406601856746,0.5
N#Cc1sc2=c(sc1C#N)c(=O)c1c(c2=O)cccc1,0.0269975,0.31192318896493887,0.18181818181818182
CCOC(=O)c1ccccc1C1=c2cc(C)c(cc2=[O]c2c1cc(C)c(c2)NCC)NCC,0.027054,0.6228879049171717,0.38095238095238093
CSCC(=NOC(=O)NC)C(C)(C)C,0.027483,0.039270333613329475,0.35294117647058826
Cc1nn(c(c1C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)O)C,0.0276,0.05860547723557524,0.4642857142857143
CCOc1cc(ccc1N(=O)=O)Oc1ccc(cc1Cl)C(F)(F)F,0.027647,0.05917510662809503,0.7083333333333334
[O-][N+](=O)c1cc(C(=O)N)c(c(c1)[N+](=O)[O-])C,0.027758,0.07736716976172255,0.5
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(C(F)(F)F)Cl,0.027787,0.03860911367599241,1
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,0.027961,0.12770736617039158,0.3
OC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0.028167,0.03463354687834576,0.64
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0.028207,0.04881334870684869,0.8333333333333334
CSC(=NOC(=O)N(SN(C(=O)ON=C(SC)C)C)C)C,0.028211,0.04965523784963644,0.5
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,0.028211,0.04965523784963644,0.5
CC(N1C(=NC(C)(C)C)SCN(C1=O)c1ccccc1)C,0.028484,0.04382150969513227,1
CCO[C@H]1[C@@H](OC)[C@H](O[C@@H]2C[C@@H]3[C@@H](C2)[C@@H]2C=C4[C@H]([C@@H]2CC3)CC(=O)O[C@@H](CC)CCC[C@@H]([C@H](C4=O)C)O[C@H]2CC[C@@H]([C@H](O2)C)N(C)C)O[C@H]([C@@H]1OC)C,0.028877,0.0022907000000000005,0.20238095238095238
N#Cc1cc(Br)c(c(c1)Br)O,0.02889,0.025496792623787946,0.15384615384615385
CCOC(=O)C(Cc1cc(c(cc1Cl)F)n1nc(n(c1=O)C(F)F)C)Cl,0.029113,0.11826561259855722,0.2857142857142857
C#CCOC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1F)Cl)C,0.029164,0.021304348699283174,0.36666666666666664
CC(N1/C(=N/C(C)(C)C)/SCN(C1=O)c1ccccc1)C,0.029466,0.05858580640841339,1
COc1nc(Oc2cccc(c2C(=O)[O-])Oc2nc(OC)cc(n2)OC)nc(c1)OC.[Na+],0.030507,0.6288920824638315,0.25925925925925924
CON(C(=O)Nc1ccc(cc1)Br)C,0.0313005,0.03820585850287864,0.6
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0.031614,0.3052936955488376,0.75
Cc1ccc2c(c1)nc1c(n2)sc(=O)s1,0.032011,0.08647208891589746,0.16
Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0.032155,0.07356030387966817,0.46875
CCCn1c(OCCC)nc2c(c1=O)cc(cc2)I,0.032241,0.11240974023972475,0.10810810810810811
CC(C(=O)O)Oc1cc(Cl)c(cc1Cl)Cl,0.032281,0.045802700696995706,0.6428571428571429
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(F)(F)F,0.032652,0.4146987642060422,0.5555555555555556
CN1CN(C)CSC1=S,0.03266,0.042167946307218554,0.16666666666666666
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2C(CC(=O)O1)C1CCC3C(C1C2)CC(C3)OC1CC(C)C(C(C1OC)OC)OC,0.032697,0.03148341934573847,0.44642857142857145
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,0.033160999999999996,0.09312642348895561,0.19230769230769232
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,0.033793,0.03212692984238907,0.7142857142857143
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,0.033854,0.055123168049769154,0.4
CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,0.034082,0.07296119172821808,1
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0.034179,0.06991805766205146,0.6363636363636364
CN(C=Nc1ccc(cc1C)C)C=Nc1ccc(cc1C)C,0.034423,0.09124651379709221,1
CCOP(=S)(SCn1c(=O)oc2c1ccc(c2)Cl)OCC,0.0345288,0.01272097418038631,0.34782608695652173
ClC(=CCOc1cc(Cl)c(c(c1)Cl)OCCCOc1ccc(cn1)C(F)(F)F)Cl,0.034819,0.046602305356792814,0.2222222222222222
CCOCn1c(c2ccc(cc2)Cl)c(c(c1C(F)(F)F)Br)C#N,0.0350825,0.04629020485773635,0.18181818181818182
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,0.035609999999999996,0.06732647388119649,0.36363636363636365
CCCSP(=S)(Oc1ccc(cc1)SC)OCC,0.035665,0.0028137916102301762,0.25925925925925924
