SMILES,LOAEL parental as dose (mmol/kg bw per day)
CCC1=C(C(NC(C2=CC=CS2)C#N)=O)SC(NCC)=N1,0.3651308866276711
O=C1C(/C(CC)=N\OC/C=C/Cl)=C(O)CC(CC(C)SCC)C1,0.330637075963507
ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,0.2758863215929602
O=C(NS(C2=CC=CC=C2Cl)(=O)=O)NC1=NC(C)=NC(OC)=N1,0.3409985522095895
ClC(Cl)(Cl)SN(C1=O)C(C2C1CC=CC2)=O,0.40853082555214537
S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S,0.3621559212084232
CO\N=C(C(OC)=O)/C1=C(CO/N=C(C)/C2=CC=CC(C(F)(F)F)=C2)C=CC=C1,0.30389027918682143
CC(C2)OC(C)CN2C1CCCCCCCCCCC1,0.44408664876582987
ClC1=C([N+]([O-])=O)C(NC2=NC=C(C(F)(F)F)C=C2Cl)=C([N+]([O-])=O)C=C1C(F)(F)F,0.27091432811698546
CC(C)(C(C(N3C=NC=N3)OC1=CC=C(C2=CC=CC=C2)C=C1)O)C,0.3823179206457367
S=C1S[Mn+2]SC(NCCN1)=S,0.4900078171323996
O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=CC(OC3=CC=CC=C3)=CC=C1,0.3322363570334565
O=C(OCC)CSC1=NC(C(C)(C)C)=NN1C(N(C)C)=O,0.42302290385948926
COP(OC1=C(Cl)C=C(C)C=C1Cl)(OC)=S,0.4449955600069871
O=C(C(C(C)3C)C3/C=C(C)/C)OCC1=CC=CC(OC2=CC=CC=C2)=C1,0.38322077177453817
O=P(O)(O)CCCl,0.9619776599720403
CC(C(O)=O)OC(C=CC(Cl)=C1)=C1Cl,0.6083449096122835
O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O,0.48219981308181786
O=C2N(SC(Cl)(Cl)Cl)C(C1=CC=CC=C12)=O,0.48219981308181786
O=C(OCC)C(CC(OCC)=O)SP(OC)(OC)=S,0.43286371555320496
CC(CC2=CC=C(C(C)(C)C)C=C2)CN1CCCCC1,0.5258613065033317
O=C(NC)OC1=C(C=CC=C2)C2=CC=C1,0.7255198581082395
CC(C)(C)C1CCC2(OC(CN(CCC)CC)CO2)CC1,0.5035700461608937
ClC1=CC=CC=C1CN2C(C(C)(C)CO2)=O,0.6257872925629853
C2(C3=CC=CO3)=NC1=CC=CC=C1N2,0.8143586854774113
O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=CC(OC3=CC=CC=C3)=CC=C1,0.3833496427309113
BrC1=C(C)C(C(C2=C(C)C=C(OC)C(OC)=C2OC)=O)=C(OC)C=C1,0.3811654985410157
O=C(NCC)C(OC(NC1=CC=CC=C1)=O)C,0.6771998328670812
CC1(C)C(/C=C(Br)/Br)C1C(OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2)=O,0.3167067815393834
CS(NC1=C(Cl)C=C(Cl)C(N2C(N(C(F)F)C(C)=N2)=O)=C1)(=O)=O,0.41452526487583313
COCCN(C1=C(C)C=CC=C1C)C(CCl)=O,0.6334545655885896
O=C(NC2=CC(OC(C)C)=CC=C2)C1=C(C(F)(F)F)C=CC=C1,0.5010676297475192
OC(C2(CC2)C(NC1=C(Cl)C=C(Cl)C=C1)=O)=O,0.6129148603615775
S=C1S[Mn+2]SC(NCCN1)=S,0.6407794531731379
CN/C(NCC1=CN=C(Cl)S1)=N\[N+]([O-])=O,0.6864841122037254
COC(C(N(C2=C(C)C=CC=C2C)C(CC1=CC=CC=C1)=O)C)=O,0.5347239926844841
O=C(CC3=CC=CC=C3)N/C(C2=C(F)C(F)=CC=C2C(F)(F)F)=N\OCC1CC1,0.4219683514036025
O=CC1=CC=CO1,1.821321871702757
CCCC(C2=CC=C(C=C2Cl)Cl)CN1C=NC=N1,0.6252984311527483
CC1=NC(NC2=CC=CC=C2)=NC(C)=C1,0.8923386109377526
O=C(NC(NCC)=O)/C(C#N)=N\OC,0.899690346326574
FC(F)(F)C1=CC([N+]([O-])=O)=C(N(CC(C)=C)CC)C([N+]([O-])=O)=C1,0.5362128582892672
O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC,0.5368662312780951
ClC(Cl)(Cl)C1=NSC(OCC)=N1,0.7461721688209186
FC1=C(NC(NC(C3=C(F)C=CC=C3F)=O)=O)C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1,0.38259534101991244
COC(C1=C([N+]([O-])=O)C=CC(OC2=C(Cl)C=C(Cl)C=C2)=C1)=O,0.5494971866913184
CC1=C(C2=NOCC2)C(S(C)(=O)=O)=CC=C1C(C3=C(O)N(C)N=C3)=O,0.522856708532262
ClCCOC1=CC=CC=C1S(NC(NC2=NC(OC)=NC(C)=N2)=O)(=O)=O,0.47284225529430274
O=C(OC(C#N)C2=CC(OC3=CC=CC=C3)=C(F)C=C2)C1C(/C=C(Cl)/Cl)C(C)1C,0.44785987682540895
O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1,0.5564679930322416
OC1(CN3N=CN=C3)C(C)(C)CC/C1=C\C2=CC=C(Cl)C=C2,0.6355934869917298
CO\N=C(C4=NOCCO4)/C(C=CC=C3)=C3OC1=C(F)C(OC2=CC=CC=C2Cl)=NC=N1,0.44461207966559246
ClC2=CC=C(C=N2)CN1CCN/C1=N\[N+]([O-])=O,0.8143596283681984
COCC1=C(F)C(F)=C(COC(C2C(/C=C/C)C(C)2C)=O)C(F)=C1F,0.5800026036289125
CSC(C1=C2C(N=NS2)=CC=C1)=O,1.1128229350333971
N#C/N=C1SCCN/1CC2=CC=C(Cl)N=C2,0.9263096958448382
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0.576511259409024
ClC1=CC=CC(C2=CNC=C2C#N)=C1Cl,1.0122962785373701
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0.5909240408942497
OC1=C(C2=CC=CC=C2)C=CC=C1,1.468798029695571
O=C1N(/N=C/C2=CC=CN=C2)CC(C)=NN1,1.1508685558956602
FC(C=C3)=CC=C3OC1=CC=NC2=C1C(Cl)=CC(Cl)=C2,0.8113339589475401
O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl,0.9072928850163964
O=C(OC)/C(C1=CC=CC=C1OC2=CC(OC3=CC=CC=C3C#N)=NC=N2)=C/OC,0.6752812305837652
O=C(C(O3)(C)C(C=C2)=CC=C2OC1=CC=CC=C1)N(NC4=CC=CC=C4)C3=O,0.7318584835699907
O=C(O)CC2=CC=CC1=CC=CC=C12,1.4822245828021132
CN(C(NC1=CC(Cl)=C(C)C=C1)=O)C,1.302450553663737
FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1,0.797671452740757
O=C(C2=CC=CN=C2OC3=CC=CC(C(F)(F)F)=C3)NC1=CC=C(F)C=C1F,0.8158869030324946
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,0.49365106237560813
CC1=CC=CC(=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C)C(=O)O,0.7295104907266571
O=S(C1=C(C)C=CC=C1C(OC)=O)(NC(NC2=NC(OCC(F)(F)F)=NC(N(C)C)=N2)=O)=O,0.7087307937254864
COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+],0.7803690968974138
FC1=CC=C2C(SC(C(C)NC(C(C(C)C)NC(OC(C)C)=O)=O)=N2)=C1,0.9395360660389112
O=C(O)C1=C(OC)C(Cl)=CC=C1Cl,1.6467798396506945
C1(NC2=CC=CC=C2)=CC=CC=C1,2.1746524869869504
CC(C)OC(/C=C(C)/C=C/CC(C)CCCC(C)(C)OC)=O,1.2239450286348381
NC1=NC(N)=NC(NC2CC2)=N1,2.3106945442335536
O=C(C(SCCO2)=C2C)NC1=CC=CC=C1,1.6361943530300533
CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1,1.3626512629474379
O=S(C1=C(S(CC)(=O)=O)N=C2N1C=CC=C2)(NC(NC3=NC(OC)=CC(OC)=N3)=O)=O,0.8365922158486017
COC(/C(C(C=CC=C2)=C2COC1=C(C)C=CC=C1)=N/OC)=O,1.2765369696595246
O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1,1.4331976368647572
ClC1=CC=C(CN(C(NC3=CC=CC=C3)=O)C2CCCC2)C=C1,1.3076433517709019
O=C(C(C(Cl)=C(Cl)C(C(OC)=O)=C1Cl)=C1Cl)OC,1.3103821062172238
O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C,1.6767755966428226
O=C(OC(C)1C=C)N(C2=CC(Cl)=CC(Cl)=C2)C1=O,1.6776719617255917
FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC,1.3466528428857067
ClC1=CC=CC(NC(OC(C)C)=O)=C1,2.340158076742021
CN(C)C(C(C=CC=C2)=C2NS(NC(NC1=NC(OC)=CC(OC)=N1)=O)(=O)=O)=O,1.1780461209768547
O=C1C(C3=CC=CC(C(F)(F)F)=C3)=C(NC)OC1C2=CC=CC=C2,1.575136391060102
O=C(OC)NC2=NC1=CC=CC=C1N2,2.8663087686138775
O=S(C1=C(C(F)(F)F)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,1.356901467098506
CC1=CC(C3CC3)=NC(NC2=CC=CC=C2)=N1,2.4772624299718937
FC1=C(NC(NC(C3=C(F)C=CC=C3F)=O)=O)C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1,1.1436940942787757
O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl,2.081013045791576
O=C(O)C2=C(N=C(C=CC=C3)C3=C2)C(N1)=NC(C)(C(C)C)C1=O,1.9271834297685215
O=C(N(C)C)NC1=CC(Cl)=C(Cl)C=C1,2.7456675296928927
O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2,3.0228788616939077
CC(C)C1=NN(C(=O)N1N)C(=O)NC(C)(C)C,2.938370963822147
O=C(OC)NS(C1=CC=C(N)C=C1)(=O)=O,3.1705908157104945
BrC1=NN(C3=C(Cl)C=CC=N3)C(C(NC2=C(C)C=C(C#N)C=C2C(NC)=O)=O)=C1,1.623354485353775
[O-][N+](C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1Cl)=O,2.620755366707671
O=C(OCCC)NCCCN(C)C.[H]Cl,3.5153570374600007
CN(NC(CCC(O)=O)=O)C,4.9447128657682775
CC1(C(NC2=CC=C(O)C(Cl)=C2Cl)=O)CCCCC1,2.6704498149348495
FC(O3)(F)OC(C3=CC=C2)=C2C1=CNC=C1C#N,3.428893077967428
CCCCCCCCSC(OC1=C(C2=CC=CC=C2)N=NC(Cl)=C1)=O,2.2511578552002485
O=C(C2=CC=C(S(=O)(C)=O)C=C2[N+]([O-])=O)C1C(CCCC1=O)=O,2.6464653537605094
O=C(C2=CN(C)N=C2C(F)F)NC1=C(C3CC3C4CC4)C=CC=C1,2.7160810740543426
BrC1=NN(C2=NC=CC=C2Cl)C(C(NC3=C(C(NC)=O)C=C(Cl)C=C3C)=O)=C1,1.935232587843105
CC1=CC=C(C2=C(Cl)N=C(C#N)N2S(N(C)C)(=O)=O)C=C1,3.0327669376800572
ClC1=CC(NC(NC2=CC=CC=C2)=O)=CC=N1,4.002740728326246
OC(C1=NC(Cl)=CC(N)=C1Cl)=O,4.830587434212229
OC(COC1=C(C(N)=C(C(F)=N1)Cl)Cl)=O,3.921098095679499
O=C(NC3=CC=C(OC(F)(F)F)C=C3)N/N=C(C2=CC=C(C(F)(F)F)C=C2)/CC1=CC=C(C#N)C=C1,1.97472408463936
CC1=C(Cl)C(NS(C2=NN3C(N=C(OC)C=C3OC)=N2)(=O)=O)=C(Cl)C=C1,2.3908852568260253
O=S(NC1=NN2C(N=C(OC)C=C2OC)=N1)(C3=C(OC)N=CC=C3C(F)(F)F)=O,2.302288500094267
O=C1N(NC3=CC=CC=C3)C(SC)=NC(C)1C2=CC=CC=C2,3.532418514009154
O=C(C2=CC=C(S(=O)(C)=O)C=C2[N+]([O-])=O)C1C(CCCC1=O)=O,3.2830316303888725
O=S(C1=C(S(CC)(=O)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,2.612157756342375
C[N+]1(C)CCCCC1.[Cl-],7.617182332092579
ClC(C=C2)=CC=C2N1C(CC)=C(C(O)=O)C(C=N1)=O,4.407102469828704
O=C2NC1=C(C(N2C3CCCCC3)=O)CCC1,5.796131035584232
COC1=CC=CC(OC)=C1C(NC2=CC(C(CC)(C)CC)=NO2)=O,4.512714663819605
CCOC1=CC=C(C=C1OCC)NC(OC(C)C)=O,6.134950047291487
O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2,7.895579116364684
ClC1=CC=C(Cl)C(C(O)=O)=N1,10.416692708398438
FC(F)(F)OC(C=CC=C2)=C2S(NC(N1C(N(C)C(OC)=N1)=O)=O)(=O)=O,5.213233487884089
O=C([O-])C(CC([O-])=C1C(CC)=O)CC1=O.[Ca+2],11.37610514446095
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C3=C(C=C2)OCCC3)C)C,7.708362800520955
O=S(C1=C(C(N(C)C)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,15.06560519167139
